pluno, d-1,d-2,d-3,d-4,d-5,d-6,d-7
27000576,357143.0,0.0,18664.0,26.0,415258.0,4125.0,6291.0
27000576,0.0,0.0,356246.0,357143.0,0.0,18664.0,26.0
27000576,1500.0,1992.0,251148.0,0.0,20055.0,1886.0,1383250.0
27000576,1261.0,1500.0,1992.0,251148.0,0.0,20055.0,1886.0
27000576,709849.0,1261.0,1500.0,1992.0,251148.0,0.0,20055.0
27000576,534500.0,1375.0,2250.0,786.0,2261.0,709849.0,1261.0
27000576,296.0,360799.0,534500.0,1375.0,2250.0,786.0,2261.0
27000576,0.0,358.0,2141.0,2920.0,1500.0,494.0,430.0
27000576,1561.0,0.0,358.0,2141.0,2920.0,1500.0,494.0
27000576,1025.0,0.0,2720.0,1000.0,1380.0,1269.0,1561.0
27000576,4537.0,1025.0,0.0,2720.0,1000.0,1380.0,1269.0
27000576,1716.0,1268.0,168.0,4537.0,1025.0,0.0,2720.0
27000576,1436.0,1892450.0,396463.0,1716.0,1268.0,168.0,4537.0
27000576,1153991.0,1436.0,1892450.0,396463.0,1716.0,1268.0,168.0
27000576,1750.0,974250.0,1000.0,272642.0,1153991.0,1436.0,1892450.0
27000576,1253.0,1750.0,974250.0,1000.0,272642.0,1153991.0,1436.0
27000576,3516.0,1253.0,1750.0,974250.0,1000.0,272642.0,1153991.0
27000576,875.0,1500.0,1250.0,1069750.0,1500.0,209271.0,3516.0
27000576,289.0,875.0,1500.0,1250.0,1069750.0,1500.0,209271.0
27000576,424938.0,289.0,875.0,1500.0,1250.0,1069750.0,1500.0
27000576,11266.0,2250.0,3262.0,424938.0,289.0,875.0,1500.0
27000576,912273.0,11266.0,2250.0,3262.0,424938.0,289.0,875.0
27000576,1500.0,32000.0,4125.0,2451945.0,1260000.0,730.0,0.0
27000576,1414.0,693272.0,1500.0,32000.0,4125.0,2451945.0,1260000.0
27000576,440248.0,1026.0,1250.0,556000.0,0.0,2760.0,2070.0
27000576,1286.0,1334503.0,440248.0,1026.0,1250.0,556000.0,0.0
27000576,890810.0,724042.0,489.0,1286.0,1334503.0,440248.0,1026.0
27000576,2250.0,158.0,3522.0,0.0,622092.0,2514.0,20.0
27000576,208025.0,2250.0,158.0,3522.0,0.0,622092.0,2514.0
27000576,1147907.0,886.0,2875.0,316016.0,12083.0,761886.0,208025.0
27000576,2202.0,1268.0,1147907.0,886.0,2875.0,316016.0,12083.0
27000577,875.0,1500.0,1250.0,1069750.0,1500.0,209271.0,3516.0
27000577,1026.0,1250.0,556000.0,0.0,2760.0,2070.0,906.0
27000577,20.0,775911.0,0.0,1406626.0,1332050.0,646924.0,0.0
27000578,5.0,0.0,0.0,536.0,266.0,0.0,815313.0
27000578,1150.0,1502.0,0.0,470.0,0.0,24028.0,5.0
27000578,26.0,415258.0,4125.0,6291.0,1642860.0,1250.0,421500.0
27000578,1886.0,1383250.0,0.0,4375.0,470.0,0.0,0.0
27000578,1153991.0,1436.0,1892450.0,396463.0,1716.0,1268.0,168.0
27000578,414302.0,0.0,2662.0,912273.0,11266.0,2250.0,3262.0
27000578,4125.0,2451945.0,1260000.0,730.0,0.0,420875.0,508.0
27000578,1500.0,32000.0,4125.0,2451945.0,1260000.0,730.0,0.0
27000578,890810.0,724042.0,489.0,1286.0,1334503.0,440248.0,1026.0
27000578,646924.0,0.0,0.0,14757.0,890810.0,724042.0,489.0
27000578,1332050.0,646924.0,0.0,0.0,14757.0,890810.0,724042.0
27000581,5.0,0.0,0.0,0.0,0.0,0.0,0.0
27000581,3011.0,422.0,143000.0,5.0,0.0,0.0,0.0
27000581,0.0,1005.0,620.0,0.0,413.0,3790,9006.0
27000581,76876.0,0.0,1005.0,620.0,0.0,413.0,3790
27000581,954.0,36.0,3010.0,1268.0,1972.0,306372.0,76876.0
27000581,511657.0,954.0,36.0,3010.0,1268.0,1972.0,306372.0
27000581,287409.0,511657.0,954.0,36.0,3010.0,1268.0,1972.0
27000581,1500.0,6836.0,0.0,537546.0,287409.0,511657.0,954.0
27000581,3250.0,472564.0,1500.0,6836.0,0.0,537546.0,287409.0
27000581,116.0,2578500.0,3250.0,472564.0,1500.0,6836.0,0.0
27000581,421603.0,116.0,2578500.0,3250.0,472564.0,1500.0,6836.0
27000581,208250.0,421603.0,116.0,2578500.0,3250.0,472564.0,1500.0
27000581,1250.0,421500.0,208250.0,421603.0,116.0,2578500.0,3250.0
27000581,4125.0,6291.0,1642860.0,1250.0,421500.0,208250.0,421603.0
27000581,0.0,18664.0,26.0,415258.0,4125.0,6291.0,1642860.0
27000581,357143.0,0.0,18664.0,26.0,415258.0,4125.0,6291.0
27000581,0.0,4375.0,470.0,0.0,0.0,356246.0,357143.0
27000581,0.0,20055.0,1886.0,1383250.0,0.0,4375.0,470.0
27000581,1261.0,1500.0,1992.0,251148.0,0.0,20055.0,1886.0
27000581,1375.0,2250.0,786.0,2261.0,709849.0,1261.0,1500.0
27000581,534500.0,1375.0,2250.0,786.0,2261.0,709849.0,1261.0
27000581,1716.0,1268.0,168.0,4537.0,1025.0,0.0,2720.0
27000581,396463.0,1716.0,1268.0,168.0,4537.0,1025.0,0.0
27000581,1436.0,1892450.0,396463.0,1716.0,1268.0,168.0,4537.0
27000581,1153991.0,1436.0,1892450.0,396463.0,1716.0,1268.0,168.0
27000581,1000.0,272642.0,1153991.0,1436.0,1892450.0,396463.0,1716.0
27000581,3516.0,1253.0,1750.0,974250.0,1000.0,272642.0,1153991.0
27000581,1500.0,209271.0,3516.0,1253.0,1750.0,974250.0,1000.0
27000581,289.0,875.0,1500.0,1250.0,1069750.0,1500.0,209271.0
27000581,11266.0,2250.0,3262.0,424938.0,289.0,875.0,1500.0
27000581,0.0,2662.0,912273.0,11266.0,2250.0,3262.0,424938.0
27000581,714.0,30280.0,414302.0,0.0,2662.0,912273.0,11266.0
27000581,0.0,209271.0,714.0,30280.0,414302.0,0.0,2662.0
27000581,508.0,1075460.0,0.0,209271.0,714.0,30280.0,414302.0
27000581,730.0,0.0,420875.0,508.0,1075460.0,0.0,209271.0
27000581,1260000.0,730.0,0.0,420875.0,508.0,1075460.0,0.0
27000581,1500.0,32000.0,4125.0,2451945.0,1260000.0,730.0,0.0
27000581,0.0,2760.0,2070.0,906.0,298.0,1265.0,1414.0
27000581,1026.0,1250.0,556000.0,0.0,2760.0,2070.0,906.0
27000581,440248.0,1026.0,1250.0,556000.0,0.0,2760.0,2070.0
27000581,489.0,1286.0,1334503.0,440248.0,1026.0,1250.0,556000.0
27000581,724042.0,489.0,1286.0,1334503.0,440248.0,1026.0,1250.0
27000581,0.0,0.0,14757.0,890810.0,724042.0,489.0,1286.0
27000581,646924.0,0.0,0.0,14757.0,890810.0,724042.0,489.0
27000581,1332050.0,646924.0,0.0,0.0,14757.0,890810.0,724042.0
27000581,0.0,1406626.0,1332050.0,646924.0,0.0,0.0,14757.0
27000581,2514.0,20.0,775911.0,0.0,1406626.0,1332050.0,646924.0
27000581,2250.0,158.0,3522.0,0.0,622092.0,2514.0,20.0
27000581,208025.0,2250.0,158.0,3522.0,0.0,622092.0,2514.0
27000581,12083.0,761886.0,208025.0,2250.0,158.0,3522.0,0.0
27000581,886.0,2875.0,316016.0,12083.0,761886.0,208025.0,2250.0
27000581,1629.0,2202.0,1268.0,1147907.0,886.0,2875.0,316016.0
27000582,5.0,0.0,0.0,0.0,0.0,0.0,0.0
27000582,422.0,143000.0,5.0,0.0,0.0,0.0,0.0
27000582,3011.0,422.0,143000.0,5.0,0.0,0.0,0.0
27000582,9006.0,1150.0,1502.0,0.0,470.0,0.0,24028.0
27000582,620.0,0.0,413.0,3790,9006.0,1150.0,1502.0
27000582,0.0,1005.0,620.0,0.0,413.0,3790,9006.0
27000582,306372.0,76876.0,0.0,1005.0,620.0,0.0,413.0
27000582,1972.0,306372.0,76876.0,0.0,1005.0,620.0,0.0
27000582,1268.0,1972.0,306372.0,76876.0,0.0,1005.0,620.0
27000582,287409.0,511657.0,954.0,36.0,3010.0,1268.0,1972.0
27000582,0.0,537546.0,287409.0,511657.0,954.0,36.0,3010.0
27000582,6836.0,0.0,537546.0,287409.0,511657.0,954.0,36.0
27000582,1500.0,6836.0,0.0,537546.0,287409.0,511657.0,954.0
27000582,472564.0,1500.0,6836.0,0.0,537546.0,287409.0,511657.0
27000582,3250.0,472564.0,1500.0,6836.0,0.0,537546.0,287409.0
27000582,116.0,2578500.0,3250.0,472564.0,1500.0,6836.0,0.0
27000582,421603.0,116.0,2578500.0,3250.0,472564.0,1500.0,6836.0
27000582,208250.0,421603.0,116.0,2578500.0,3250.0,472564.0,1500.0
27000582,421500.0,208250.0,421603.0,116.0,2578500.0,3250.0,472564.0
27000582,1250.0,421500.0,208250.0,421603.0,116.0,2578500.0,3250.0
27000582,1642860.0,1250.0,421500.0,208250.0,421603.0,116.0,2578500.0
27000582,6291.0,1642860.0,1250.0,421500.0,208250.0,421603.0,116.0
27000582,4125.0,6291.0,1642860.0,1250.0,421500.0,208250.0,421603.0
27000582,0.0,18664.0,26.0,415258.0,4125.0,6291.0,1642860.0
27000582,357143.0,0.0,18664.0,26.0,415258.0,4125.0,6291.0
27000582,470.0,0.0,0.0,356246.0,357143.0,0.0,18664.0
27000582,0.0,4375.0,470.0,0.0,0.0,356246.0,357143.0
27000582,1383250.0,0.0,4375.0,470.0,0.0,0.0,356246.0
27000582,0.0,20055.0,1886.0,1383250.0,0.0,4375.0,470.0
27000582,251148.0,0.0,20055.0,1886.0,1383250.0,0.0,4375.0
27000582,1992.0,251148.0,0.0,20055.0,1886.0,1383250.0,0.0
27000582,1500.0,1992.0,251148.0,0.0,20055.0,1886.0,1383250.0
27000582,1261.0,1500.0,1992.0,251148.0,0.0,20055.0,1886.0
27000582,709849.0,1261.0,1500.0,1992.0,251148.0,0.0,20055.0
27000582,2261.0,709849.0,1261.0,1500.0,1992.0,251148.0,0.0
27000582,786.0,2261.0,709849.0,1261.0,1500.0,1992.0,251148.0
27000582,2250.0,786.0,2261.0,709849.0,1261.0,1500.0,1992.0
27000582,1375.0,2250.0,786.0,2261.0,709849.0,1261.0,1500.0
27000582,534500.0,1375.0,2250.0,786.0,2261.0,709849.0,1261.0
27000582,20.0,296.0,360799.0,534500.0,1375.0,2250.0,786.0
27000582,29.0,3012.0,20.0,296.0,360799.0,534500.0,1375.0
27000582,20.0,1000.0,29.0,3012.0,20.0,296.0,360799.0
27000582,494.0,430.0,4780.0,20.0,1000.0,29.0,3012.0
27000582,1500.0,494.0,430.0,4780.0,20.0,1000.0,29.0
27000582,2920.0,1500.0,494.0,430.0,4780.0,20.0,1000.0
27000582,0.0,358.0,2141.0,2920.0,1500.0,494.0,430.0
27000582,1269.0,1561.0,0.0,358.0,2141.0,2920.0,1500.0
27000582,1380.0,1269.0,1561.0,0.0,358.0,2141.0,2920.0
27000582,1000.0,1380.0,1269.0,1561.0,0.0,358.0,2141.0
27000582,0.0,2720.0,1000.0,1380.0,1269.0,1561.0,0.0
27000582,1025.0,0.0,2720.0,1000.0,1380.0,1269.0,1561.0
27000582,168.0,4537.0,1025.0,0.0,2720.0,1000.0,1380.0
27000582,1268.0,168.0,4537.0,1025.0,0.0,2720.0,1000.0
27000582,396463.0,1716.0,1268.0,168.0,4537.0,1025.0,0.0
27000582,1892450.0,396463.0,1716.0,1268.0,168.0,4537.0,1025.0
27000582,1436.0,1892450.0,396463.0,1716.0,1268.0,168.0,4537.0
27000582,272642.0,1153991.0,1436.0,1892450.0,396463.0,1716.0,1268.0
27000582,1000.0,272642.0,1153991.0,1436.0,1892450.0,396463.0,1716.0
27000582,974250.0,1000.0,272642.0,1153991.0,1436.0,1892450.0,396463.0
27000582,1750.0,974250.0,1000.0,272642.0,1153991.0,1436.0,1892450.0
27000582,1253.0,1750.0,974250.0,1000.0,272642.0,1153991.0,1436.0
27000582,3516.0,1253.0,1750.0,974250.0,1000.0,272642.0,1153991.0
27000582,209271.0,3516.0,1253.0,1750.0,974250.0,1000.0,272642.0
27000582,1500.0,209271.0,3516.0,1253.0,1750.0,974250.0,1000.0
27000582,1069750.0,1500.0,209271.0,3516.0,1253.0,1750.0,974250.0
27000582,1250.0,1069750.0,1500.0,209271.0,3516.0,1253.0,1750.0
27000582,1500.0,1250.0,1069750.0,1500.0,209271.0,3516.0,1253.0
27000582,289.0,875.0,1500.0,1250.0,1069750.0,1500.0,209271.0
27000582,424938.0,289.0,875.0,1500.0,1250.0,1069750.0,1500.0
27000582,3262.0,424938.0,289.0,875.0,1500.0,1250.0,1069750.0
27000582,2250.0,3262.0,424938.0,289.0,875.0,1500.0,1250.0
27000582,11266.0,2250.0,3262.0,424938.0,289.0,875.0,1500.0
27000582,912273.0,11266.0,2250.0,3262.0,424938.0,289.0,875.0
27000582,0.0,2662.0,912273.0,11266.0,2250.0,3262.0,424938.0
27000582,714.0,30280.0,414302.0,0.0,2662.0,912273.0,11266.0
27000582,0.0,209271.0,714.0,30280.0,414302.0,0.0,2662.0
27000582,508.0,1075460.0,0.0,209271.0,714.0,30280.0,414302.0
27000582,730.0,0.0,420875.0,508.0,1075460.0,0.0,209271.0
27000582,1260000.0,730.0,0.0,420875.0,508.0,1075460.0,0.0
27000582,2451945.0,1260000.0,730.0,0.0,420875.0,508.0,1075460.0
27000582,4125.0,2451945.0,1260000.0,730.0,0.0,420875.0,508.0
27000582,32000.0,4125.0,2451945.0,1260000.0,730.0,0.0,420875.0
27000582,1500.0,32000.0,4125.0,2451945.0,1260000.0,730.0,0.0
27000582,693272.0,1500.0,32000.0,4125.0,2451945.0,1260000.0,730.0
27000582,1414.0,693272.0,1500.0,32000.0,4125.0,2451945.0,1260000.0
27000582,1265.0,1414.0,693272.0,1500.0,32000.0,4125.0,2451945.0
27000582,906.0,298.0,1265.0,1414.0,693272.0,1500.0,32000.0
27000582,2070.0,906.0,298.0,1265.0,1414.0,693272.0,1500.0
27000582,556000.0,0.0,2760.0,2070.0,906.0,298.0,1265.0
27000582,1250.0,556000.0,0.0,2760.0,2070.0,906.0,298.0
27000582,440248.0,1026.0,1250.0,556000.0,0.0,2760.0,2070.0
27000582,1334503.0,440248.0,1026.0,1250.0,556000.0,0.0,2760.0
27000582,489.0,1286.0,1334503.0,440248.0,1026.0,1250.0,556000.0
27000582,724042.0,489.0,1286.0,1334503.0,440248.0,1026.0,1250.0
27000582,890810.0,724042.0,489.0,1286.0,1334503.0,440248.0,1026.0
27000582,0.0,0.0,14757.0,890810.0,724042.0,489.0,1286.0
27000582,646924.0,0.0,0.0,14757.0,890810.0,724042.0,489.0
27000582,0.0,1406626.0,1332050.0,646924.0,0.0,0.0,14757.0
27000582,20.0,775911.0,0.0,1406626.0,1332050.0,646924.0,0.0
27000582,0.0,622092.0,2514.0,20.0,775911.0,0.0,1406626.0
27000582,158.0,3522.0,0.0,622092.0,2514.0,20.0,775911.0
27000582,208025.0,2250.0,158.0,3522.0,0.0,622092.0,2514.0
27000582,761886.0,208025.0,2250.0,158.0,3522.0,0.0,622092.0
27000582,316016.0,12083.0,761886.0,208025.0,2250.0,158.0,3522.0
27000582,886.0,2875.0,316016.0,12083.0,761886.0,208025.0,2250.0
27000582,1147907.0,886.0,2875.0,316016.0,12083.0,761886.0,208025.0
27000582,1268.0,1147907.0,886.0,2875.0,316016.0,12083.0,761886.0
27000582,2202.0,1268.0,1147907.0,886.0,2875.0,316016.0,12083.0
27000582,1629.0,2202.0,1268.0,1147907.0,886.0,2875.0,316016.0
27000583,954.0,36.0,3010.0,1268.0,1972.0,306372.0,76876.0
27000583,287409.0,511657.0,954.0,36.0,3010.0,1268.0,1972.0
27000583,1250.0,421500.0,208250.0,421603.0,116.0,2578500.0,3250.0
27000611,761886.0,208025.0,2250.0,158.0,3522.0,0.0,622092.0
27000611,1629.0,2202.0,1268.0,1147907.0,886.0,2875.0,316016.0
27002042,0.0,2508.0,0.0,3364.0,0.0,0.0,0.0
27002045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27002045,0.0,2508.0,0.0,3364.0,0.0,0.0,0.0
27002163,0.0,3364.0,0.0,0.0,0.0,0.0,0.0
27002163,0.0,392.0,0.0,0.0,3000.0,0.0,924.0
27002163,910.0,215008.0,212.0,178.0,0.0,0.0,348.0
27002163,0.0,224.0,600.0,2646.0,610.0,434.0,0.0
27002163,0.0,0.0,762,0.0,508.0,0.0,0.0
27002163,262.0,376.0,2032.0,0.0,0.0,1580.0,1484.0
27002164,292000.0,458.0,744.0,0.0,0.0,0.0,0.0
27002165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27002165,0.0,0.0,142.0,0.0,0.0,2000.0,0.0
27002165,7188.0,310.0,0.0,0.0,0.0,1436.0,1000.0
27002165,214.0,0.0,552.0,958.0,652.0,283.0,0.0
27002165,0.0,814.0,0.0,2272.0,2000.0,246.0,1698.0
27002165,142.0,0.0,224.0,600.0,2646.0,610.0,434.0
27002165,1484.0,656.0,0.0,0.0,762,0.0,508.0
27002166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27002166,658.0,352.0,0.0,12542.0,292.0,60.0,162.0
27002166,1100.0,0.0,1008.0,492.0,262.0,376.0,2032.0
27002167,0.0,3364.0,0.0,0.0,0.0,0.0,0.0
27002167,212.0,178.0,0.0,0.0,348.0,292000.0,458.0
27002167,215008.0,212.0,178.0,0.0,0.0,348.0,292000.0
27002167,958.0,652.0,283.0,0.0,0.0,394.0,1192.0
27002167,60.0,0.0,484.0,214.0,0.0,552.0,958.0
27002167,2000.0,246.0,1698.0,0.0,0.0,0.0,188.0
27002167,388.0,518.0,1370.0,488.0,354.0,0.0,4230.0
27002167,646.0,388.0,518.0,1370.0,488.0,354.0,0.0
27002167,0.0,816.0,1666.0,1400.0,0.0,2234.0,646.0
27002167,900.0,142.0,0.0,224.0,600.0,2646.0,610.0
27002167,1000.0,152934.0,900.0,142.0,0.0,224.0,600.0
27002167,376.0,2032.0,0.0,0.0,1580.0,1484.0,656.0
27002169,0.0,3364.0,0.0,0.0,0.0,0.0,0.0
27002169,3732.0,0.0,2508.0,0.0,3364.0,0.0,0.0
27002169,194.0,0.0,0.0,142.0,0.0,0.0,2000.0
27002169,352.0,0.0,12542.0,292.0,60.0,162.0,0.0
27002169,658.0,352.0,0.0,12542.0,292.0,60.0,162.0
27002169,744.0,0.0,0.0,0.0,0.0,4764.0,0.0
27002169,283.0,0.0,0.0,394.0,1192.0,910.0,215008.0
27002169,398.0,6312.0,60.0,0.0,484.0,214.0,0.0
27002169,0.0,4448.0,398.0,6312.0,60.0,0.0,484.0
27002169,0.0,2234.0,646.0,388.0,518.0,1370.0,488.0
27002169,1400.0,0.0,2234.0,646.0,388.0,518.0,1370.0
27002169,142.0,0.0,224.0,600.0,2646.0,610.0,434.0
27002169,0.0,0.0,762,0.0,508.0,0.0,0.0
27002173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27002173,194.0,0.0,0.0,142.0,0.0,0.0,2000.0
27002173,283.0,0.0,0.0,394.0,1192.0,910.0,215008.0
27002173,214.0,0.0,552.0,958.0,652.0,283.0,0.0
27002173,0.0,4448.0,398.0,6312.0,60.0,0.0,484.0
27002173,1666.0,1400.0,0.0,2234.0,646.0,388.0,518.0
27002173,900.0,142.0,0.0,224.0,600.0,2646.0,610.0
27002173,1100.0,0.0,1008.0,492.0,262.0,376.0,2032.0
27002174,0.0,2508.0,0.0,3364.0,0.0,0.0,0.0
27002174,3732.0,0.0,2508.0,0.0,3364.0,0.0,0.0
27002174,292.0,60.0,162.0,0.0,392.0,0.0,0.0
27002174,0.0,0.0,364.0,0.0,546.0,658.0,352.0
27002174,0.0,0.0,0.0,0.0,590.0,674.0,390.0
27002174,1192.0,910.0,215008.0,212.0,178.0,0.0,0.0
27002174,280.0,4932.0,402.0,124000.0,528.0,0.0,4448.0
27002174,0.0,0.0,0.0,188.0,510.0,280.0,4932.0
27002174,1666.0,1400.0,0.0,2234.0,646.0,388.0,518.0
27002174,260.0,236.0,4160.0,0.0,816.0,1666.0,1400.0
27002174,1189.0,1054.0,1000.0,152934.0,900.0,142.0,0.0
27002174,825.0,1189.0,1054.0,1000.0,152934.0,900.0,142.0
27002174,753.0,825.0,1189.0,1054.0,1000.0,152934.0,900.0
27002174,656.0,0.0,0.0,762,0.0,508.0,0.0
27002174,0.0,0.0,1580.0,1484.0,656.0,0.0,0.0
27002174,1100.0,0.0,1008.0,492.0,262.0,376.0,2032.0
27002176,310.0,0.0,0.0,0.0,1436.0,1000.0,432.0
27002176,0.0,546.0,658.0,352.0,0.0,12542.0,292.0
27002176,1698.0,0.0,0.0,0.0,188.0,510.0,280.0
27002176,388.0,518.0,1370.0,488.0,354.0,0.0,4230.0
27002176,646.0,388.0,518.0,1370.0,488.0,354.0,0.0
27002176,1054.0,1000.0,152934.0,900.0,142.0,0.0,224.0
27002176,2032.0,0.0,0.0,1580.0,1484.0,656.0,0.0
27002177,0.0,3364.0,0.0,0.0,0.0,0.0,0.0
27002177,0.0,0.0,2000.0,0.0,0.0,866.0,0.0
27002177,6312.0,60.0,0.0,484.0,214.0,0.0,552.0
27002177,0.0,2234.0,646.0,388.0,518.0,1370.0,488.0
27002177,0.0,1008.0,492.0,262.0,376.0,2032.0,0.0
27002177,846.0,1100.0,0.0,1008.0,492.0,262.0,376.0
27002178,1008.0,0.0,0.0,0.0,0.0,0.0,232.0
27002182,310.0,0.0,0.0,0.0,1436.0,1000.0,432.0
27002182,8870.0,0.0,0.0,364.0,0.0,546.0,658.0
27002182,0.0,4230.0,0.0,814.0,0.0,2272.0,2000.0
27002182,1400.0,0.0,2234.0,646.0,388.0,518.0,1370.0
27002182,236.0,4160.0,0.0,816.0,1666.0,1400.0,0.0
27002182,900.0,142.0,0.0,224.0,600.0,2646.0,610.0
27002182,0.0,0.0,0.0,536.0,920.0,753.0,825.0
27002185,0.0,3364.0,0.0,0.0,0.0,0.0,0.0
27002185,8870.0,0.0,0.0,364.0,0.0,546.0,658.0
27002186,3732.0,0.0,2508.0,0.0,3364.0,0.0,0.0
27002186,310.0,0.0,0.0,0.0,1436.0,1000.0,432.0
27002186,4932.0,402.0,124000.0,528.0,0.0,4448.0,398.0
27002186,0.0,2234.0,646.0,388.0,518.0,1370.0,488.0
27002186,0.0,1008.0,492.0,262.0,376.0,2032.0,0.0
27002187,1000.0,152934.0,900.0,142.0,0.0,224.0,600.0
27002187,1054.0,1000.0,152934.0,900.0,142.0,0.0,224.0
27002187,0.0,1008.0,492.0,262.0,376.0,2032.0,0.0
27002188,0.0,2508.0,0.0,3364.0,0.0,0.0,0.0
27002188,0.0,0.0,0.0,0.0,0.0,232.0,7188.0
27002188,0.0,0.0,3000.0,0.0,924.0,1008.0,0.0
27002188,352.0,0.0,12542.0,292.0,60.0,162.0,0.0
27002188,0.0,0.0,0.0,0.0,4764.0,0.0,0.0
27002188,910.0,215008.0,212.0,178.0,0.0,0.0,348.0
27002188,0.0,0.0,394.0,1192.0,910.0,215008.0,212.0
27002188,0.0,2272.0,2000.0,246.0,1698.0,0.0,0.0
27002188,488.0,354.0,0.0,4230.0,0.0,814.0,0.0
27002188,0.0,0.0,526.0,0.0,0.0,1840.0,1484.0
27002188,434.0,0.0,0.0,526.0,0.0,0.0,1840.0
27002188,610.0,434.0,0.0,0.0,526.0,0.0,0.0
27002188,1000.0,152934.0,900.0,142.0,0.0,224.0,600.0
27002188,825.0,1189.0,1054.0,1000.0,152934.0,900.0,142.0
27002188,1484.0,656.0,0.0,0.0,762,0.0,508.0
27002188,0.0,0.0,1580.0,1484.0,656.0,0.0,0.0
27002188,132.0,580.0,846.0,1100.0,0.0,1008.0,492.0
27002190,492.0,262.0,376.0,2032.0,0.0,0.0,1580.0
27002194,0.0,3364.0,0.0,0.0,0.0,0.0,0.0
27002194,194.0,0.0,0.0,142.0,0.0,0.0,2000.0
27002194,0.0,886.0,194.0,0.0,0.0,142.0,0.0
27002194,0.0,0.0,0.0,1436.0,1000.0,432.0,0.0
27002194,0.0,0.0,0.0,0.0,0.0,232.0,7188.0
27002194,1008.0,0.0,0.0,0.0,0.0,0.0,232.0
27002194,0.0,0.0,364.0,0.0,546.0,658.0,352.0
27002194,0.0,0.0,0.0,0.0,4764.0,0.0,0.0
27002194,744.0,0.0,0.0,0.0,0.0,4764.0,0.0
27002194,0.0,2272.0,2000.0,246.0,1698.0,0.0,0.0
27002194,1400.0,0.0,2234.0,646.0,388.0,518.0,1370.0
27002194,1054.0,1000.0,152934.0,900.0,142.0,0.0,224.0
27002194,1189.0,1054.0,1000.0,152934.0,900.0,142.0,0.0
27002194,1484.0,656.0,0.0,0.0,762,0.0,508.0
27002194,846.0,1100.0,0.0,1008.0,492.0,262.0,376.0
27002262,0.0,1008.0,492.0,262.0,376.0,2032.0,0.0
27002264,0.0,0.0,364.0,0.0,546.0,658.0,352.0
27002264,390.0,8870.0,0.0,0.0,364.0,0.0,546.0
27002269,646.0,388.0,518.0,1370.0,488.0,354.0,0.0
27002269,0.0,508.0,0.0,0.0,0.0,536.0,920.0
27002435,492.0,262.0,376.0,2032.0,0.0,0.0,1580.0
27002436,652.0,283.0,0.0,0.0,394.0,1192.0,910.0
27002436,124000.0,528.0,0.0,4448.0,398.0,6312.0,60.0
27002436,260.0,236.0,4160.0,0.0,816.0,1666.0,1400.0
27002436,434.0,0.0,0.0,526.0,0.0,0.0,1840.0
27002437,458.0,744.0,0.0,0.0,0.0,0.0,4764.0
27002438,212.0,178.0,0.0,0.0,348.0,292000.0,458.0
27002438,528.0,0.0,4448.0,398.0,6312.0,60.0,0.0
27002440,1000.0,432.0,0.0,886.0,194.0,0.0,0.0
27002440,292.0,60.0,162.0,0.0,392.0,0.0,0.0
27002440,212.0,178.0,0.0,0.0,348.0,292000.0,458.0
27002440,910.0,215008.0,212.0,178.0,0.0,0.0,348.0
27002440,60.0,0.0,484.0,214.0,0.0,552.0,958.0
27002440,0.0,0.0,0.0,188.0,510.0,280.0,4932.0
27002440,354.0,0.0,4230.0,0.0,814.0,0.0,2272.0
27002440,488.0,354.0,0.0,4230.0,0.0,814.0,0.0
27002440,0.0,0.0,1840.0,1484.0,260.0,236.0,4160.0
27002440,920.0,753.0,825.0,1189.0,1054.0,1000.0,152934.0
27002440,656.0,0.0,0.0,762,0.0,508.0,0.0
27002441,900.0,142.0,0.0,224.0,600.0,2646.0,610.0
27002495,215008.0,212.0,178.0,0.0,0.0,348.0,292000.0
27002554,0.0,0.0,348.0,292000.0,458.0,744.0,0.0
27002554,0.0,0.0,526.0,0.0,0.0,1840.0,1484.0
27002554,825.0,1189.0,1054.0,1000.0,152934.0,900.0,142.0
27002554,1100.0,0.0,1008.0,492.0,262.0,376.0,2032.0
27002554,580.0,846.0,1100.0,0.0,1008.0,492.0,262.0
27002555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27002555,1000.0,432.0,0.0,886.0,194.0,0.0,0.0
27002555,310.0,0.0,0.0,0.0,1436.0,1000.0,432.0
27002555,60.0,162.0,0.0,392.0,0.0,0.0,3000.0
27002555,292.0,60.0,162.0,0.0,392.0,0.0,0.0
27002555,0.0,12542.0,292.0,60.0,162.0,0.0,392.0
27002555,0.0,0.0,364.0,0.0,546.0,658.0,352.0
27002555,674.0,390.0,8870.0,0.0,0.0,364.0,0.0
27002555,958.0,652.0,283.0,0.0,0.0,394.0,1192.0
27002555,60.0,0.0,484.0,214.0,0.0,552.0,958.0
27002555,398.0,6312.0,60.0,0.0,484.0,214.0,0.0
27002555,402.0,124000.0,528.0,0.0,4448.0,398.0,6312.0
27002555,510.0,280.0,4932.0,402.0,124000.0,528.0,0.0
27002555,646.0,388.0,518.0,1370.0,488.0,354.0,0.0
27002555,1666.0,1400.0,0.0,2234.0,646.0,388.0,518.0
